experiment_dir,suite,engine,node_count,replica_count,model,model_label,threads,threads_batch,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,category,prompt_id,successful_runs,total_throughput_output_tok_s_mean,ttft_s_mean_across_replicas,tpot_s_mean_across_replicas,goodput_sla_fraction_mean,max_vmhwm_kb
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n16,llamacpp-optimal,16,16,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,short,short_batching,1,3.53767233955815,0.8075974119710736,0.27853506193707117,0.0,4899584.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n16,llamacpp-optimal,16,16,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,short,short_cpu_quantisation,1,3.2558715314369815,1.2974363949615508,0.2993366032046831,0.0,4899584.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n16,llamacpp-optimal,16,16,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,short,short_kv_cache,1,3.587451025370766,0.6101589419995435,0.276136534370108,0.0,4899584.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n16,llamacpp-optimal,16,16,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,short,short_threading_definition,1,3.359052093083893,2.765426156052854,0.27826876119677507,0.0,4899584.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,long,long_concurrency_server,1,2.963614019021055,1.4637300010072067,0.3285536704329209,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,long,long_hpc_case_study,1,2.8466832035208025,0.882274158007931,0.3471008935823164,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,long,long_memory_bound_reasoning,1,2.9092671193023927,0.5988070469466038,0.341716786945059,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,long,long_quantisation_evaluation,1,3.0047800195010788,0.5924013280309737,0.3307550338896241,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,long,mandatory_long_transformer_cpu,1,3.411673195691032,1.539922731986735,0.2832898822678143,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,medium,mandatory_medium_ml_vs_dl,1,3.491631719706553,0.5814667980303057,0.28407214310223705,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,medium,medium_concurrency,1,3.533823515579565,0.5999095280421898,0.2804805695351514,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,medium,medium_cpu_inference_pipeline,1,3.4937471876511954,0.7756950740003958,0.2823683494013573,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,medium,medium_quant_tradeoff,1,3.64669627613957,0.7072444460354745,0.2708076260471533,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,medium,medium_thread_scaling,1,3.6436926313532463,0.5964373169699684,0.27190828448029486,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,short,mandatory_short_capital_france,1,2.7500038941458427,1.228997284953948,0.19396962850199392,1.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,short,short_batching,1,3.596346972945766,0.37075700802961364,0.27732686341720025,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,short,short_cpu_quantisation,1,3.193135463079482,1.2292042460176162,0.3059554038423583,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,short,short_kv_cache,1,3.6115122173026273,0.7389718299964443,0.2732501300001392,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n2,llamacpp-optimal,2,2,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,short,short_threading_definition,1,3.2308884361359445,2.2507917099865153,0.2942234950394949,0.0,4897920.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n4,llamacpp-optimal,4,4,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,long,long_concurrency_server,1,3.189427471489527,0.8480257350020111,0.30932369694484063,0.0,4898176.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n4,llamacpp-optimal,4,4,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,long,long_hpc_case_study,1,2.825622203739621,0.9220765449863393,0.3494266494173615,0.0,4898176.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n4,llamacpp-optimal,4,4,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,long,long_memory_bound_reasoning,1,2.888504557395882,1.302902477007592,0.33866328144089436,0.0,4898176.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n4,llamacpp-optimal,4,4,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,long,long_quantisation_evaluation,1,3.0948719272737115,0.667339448002167,0.3204006741811543,0.0,4898176.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n4,llamacpp-optimal,4,4,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,long,mandatory_long_transformer_cpu,1,3.1743320201229457,0.5134120110014919,0.3134599690631263,0.0,4898176.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n4,llamacpp-optimal,4,4,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,medium,mandatory_medium_ml_vs_dl,1,3.443735780160726,0.9032895060081501,0.28555241054337377,0.0,4898176.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n4,llamacpp-optimal,4,4,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,medium,medium_concurrency,1,3.1980302600883665,0.48262598499422893,0.31135056014186485,0.0,4898176.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n4,llamacpp-optimal,4,4,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,medium,medium_cpu_inference_pipeline,1,3.5321035178797318,1.0606286649999674,0.27699047566151364,0.0,4898176.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n4,llamacpp-optimal,4,4,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,medium,medium_quant_tradeoff,1,3.447464662581229,0.7162110049976036,0.28670894636224414,0.0,4898176.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n4,llamacpp-optimal,4,4,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,medium,medium_thread_scaling,1,3.3394789330189325,0.6355837199953385,0.29679621848040333,0.0,4898176.0
/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/measurements/1258661-track-a1-node-scaling,node-scaling-n4,llamacpp-optimal,4,4,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,8192,2,turbo3,turbo3,128,short,mandatory_short_capital_france,1,2.5024553591425893,1.2563754540169612,0.20343346066268472,0.0,4898176.0
