experiment_dir,run_dir,suite,engine,node_rank,node,model,model_label,threads,threads_batch,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,trials_configured,warmup_trials,bench_concurrency,mandatory_only,limit_per_category,category,prompt_id,runs,successful_runs,ttft_s_mean,ttft_s_stdev,tpot_s_mean,tpot_s_stdev,throughput_output_tok_s_mean,throughput_output_tok_s_stdev,goodput_sla_fraction,max_rss_kb,max_vmhwm_kb
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo4,turbo4,128,3,1,16,0,3,medium,medium_cpu_inference_pipeline,3,3,17.80704606467043,5.250613306033374,2.041247755094441,0.16217587643208045,0.46486518968664725,0.0458413954281724,0.0,5128768,5128768
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo4,turbo4,128,3,1,16,0,3,medium,medium_quant_tradeoff,3,3,17.43817764466318,5.888294893571811,1.7134694253464824,0.7298720645354878,0.6442575190526458,0.3565464624737549,0.0,5128768,5128768
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo4,turbo4,128,3,1,16,0,3,short,mandatory_short_capital_france,3,3,11.596038280666107,10.516706383689115,4.144789741056027,2.2736497085960448,0.18326380080228274,0.034363361290592045,0.0,5128768,5128768
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo4,turbo4,128,3,1,16,0,3,short,short_cpu_quantisation,3,3,18.49439042999681,4.062189389583211,2.1031346272703457,0.05495880375376999,0.4486457695250581,0.017743882133982578,0.0,5128768,5128768
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo4,turbo4,128,3,1,16,0,3,short,short_threading_definition,3,3,15.949578746318972,8.467148597618362,2.0789449942966476,0.09684850753092873,0.4589374038498836,0.035567259630337515,0.0,5128768,5128768
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,3,1,1,0,3,long,long_hpc_case_study,3,3,0.20135331133496948,0.0008171871274029982,0.18706907829657207,0.00010942979272268932,5.342335454450472,0.0032633377185748865,1.0,5063360,5063360
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,3,1,1,0,3,long,long_memory_bound_reasoning,3,3,0.19324652700258108,0.001472330861608449,0.1782753822467659,0.00042455227645926994,5.605535350717921,0.013285866271018729,1.0,5063360,5063360
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,3,1,1,0,3,long,mandatory_long_transformer_cpu,3,3,0.17563603566183397,0.0007635326202893722,0.16329715643565446,0.00016855975730443835,6.1200689215636395,0.006469512934559208,1.0,5063360,5063360
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,3,1,1,0,3,medium,mandatory_medium_ml_vs_dl,3,3,0.15325926201573262,0.0002710598097219647,0.14239571515213773,0.00010840819641406474,7.0183303297363535,0.005372640332204503,1.0,5063360,5063360
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,3,1,1,0,3,medium,medium_cpu_inference_pipeline,3,3,0.162175829008144,0.000363050941361592,0.15234380926769728,1.4473065118872388e-05,6.560644002800547,0.0006182022761922441,1.0,5063360,5063360
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,3,1,1,0,3,medium,medium_quant_tradeoff,3,3,0.16058211933705024,0.0005141227497014974,0.150358732013118,9.782369191295755e-05,6.64708438976292,0.004346052206760614,1.0,5063360,5063360
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,3,1,1,0,3,short,mandatory_short_capital_france,3,3,1.2510418883272603,0.0005993425210916368,0.1306604017768728,0.00017214008076089086,3.231057904045593,0.0008546926525502226,1.0,5063360,5063360
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,3,1,1,0,3,short,short_cpu_quantisation,3,3,3.651875667991893,0.005528436679080212,0.1445435172729402,0.0001887012217764694,5.815715427139056,0.005327134765360069,0.0,5063360,5063360
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,3,1,1,0,3,short,short_threading_definition,3,3,0.1528635669965297,0.0007389941780677708,0.1432149343937666,0.00025261047732737403,6.978677537628734,0.01248704447422942,1.0,5063360,5063360
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0085,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,3,1,1,0,3,long,long_hpc_case_study,3,3,0.19025507466479516,0.0022219691714553866,0.17204277340158958,0.00019975186055814524,5.807594035091512,0.007217603498823741,1.0,5105600,5105600
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0085,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,3,1,1,0,3,long,long_memory_bound_reasoning,3,3,0.1848780376603827,0.0017099792798148713,0.16559345103680215,0.00048310564060165614,6.0333011440165665,0.01749150474194136,1.0,5105600,5105600
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0085,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,3,1,1,0,3,long,mandatory_long_transformer_cpu,3,3,0.16791240067686886,0.0010830894489709019,0.15379260534372027,0.00045530509807603127,6.4974873157827515,0.019366019385337656,1.0,5105600,5105600
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0085,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,3,1,1,0,3,medium,mandatory_medium_ml_vs_dl,3,3,0.151933269672251,0.00025463651855502296,0.138104432448867,0.0002467126277214231,7.235071813916576,0.012907788650724596,1.0,5105600,5105600
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0085,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,3,1,1,0,3,medium,medium_cpu_inference_pipeline,3,3,0.1590831673335439,0.00024263225081525247,0.14530347001833874,0.00038286626959280326,6.876917504880927,0.01807363768498515,1.0,5105600,5105600
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0085,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,3,1,1,0,3,medium,medium_quant_tradeoff,3,3,0.1579059380067823,0.00015215687195056074,0.14371229146704692,0.00035379355193432786,6.95283802621962,0.017026765791187157,1.0,5105600,5105600
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0085,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,3,1,1,0,3,short,mandatory_short_capital_france,3,3,1.237362784333527,0.0006351233043637804,0.13006087544393571,0.00020642225257730943,3.2586206708296874,0.0012659246849209382,1.0,5105600,5105600
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0085,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,3,1,1,0,3,short,short_cpu_quantisation,3,3,3.593631722343465,0.002709658694553155,0.13954550473219923,0.0003380492560352217,6.004789480558776,0.012649940899419091,0.0,5105600,5105600
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0085,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,3,1,1,0,3,short,short_threading_definition,3,3,0.1517260586745882,0.00010242840670275046,0.1385459261075557,0.00036051267753326653,7.2123082386275055,0.018586834184956443,1.0,5105600,5105600
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0720,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,turbo3,turbo3,128,3,1,2,0,3,long,long_hpc_case_study,3,3,0.4392223669989714,0.08854617348615598,0.3225838746666794,0.0014756770693216013,3.091171351229327,0.008690198334359725,0.0,5073536,5073536
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0720,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,turbo3,turbo3,128,3,1,2,0,3,long,long_memory_bound_reasoning,3,3,0.4662115363353223,0.1141554938644385,0.32243280356953924,0.0072516015662494665,3.0916081438972633,0.06797055541812373,0.0,5073536,5073536
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0720,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,turbo3,turbo3,128,3,1,2,0,3,long,mandatory_long_transformer_cpu,3,3,0.389204636667273,0.08895359326580066,0.2807917542493555,0.0007504751994900055,3.5506496910587586,0.018053154228230745,0.0,5073536,5073536
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0720,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,turbo3,turbo3,128,3,1,2,0,3,medium,mandatory_medium_ml_vs_dl,3,3,0.3712670309978421,0.08088785994918264,0.26684341688977364,0.002920148798030556,3.7362155190614916,0.03150315786619243,0.0,5073536,5073536
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0720,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,turbo3,turbo3,128,3,1,2,0,3,medium,medium_cpu_inference_pipeline,3,3,0.3673825126667604,0.07947882542153666,0.2673063182204776,0.0025255676873984813,3.7301129518664196,0.02624886704729761,0.0,5073536,5073536
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0720,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,turbo3,turbo3,128,3,1,2,0,3,medium,medium_quant_tradeoff,3,3,0.38692989966633223,0.08480919184709663,0.278986252459319,0.000864154946259725,3.57350236956988,0.003568409205731989,0.0,5073536,5073536
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0720,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,turbo3,turbo3,128,3,1,2,0,3,short,mandatory_short_capital_france,3,3,1.4649707180008893,0.12389007454282333,0.26195941488872954,0.02802782811702425,2.133646026799326,0.19643305028028674,0.0,5073536,5073536
measurements/1253766-track-a1-server-sweep,measurements/1253766-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0720,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,2,turbo3,turbo3,128,3,1,2,0,3,short,short_cpu_quantisation,3,3,1.9345055096673605,0.9388490377199624,0.275469019585307,0.011818313795895118,3.4675340964693357,0.05326665891349987,0.0,5073536,5073536
