index,suite,engine,model_label,model,threads,ctx_size,parallel_requests,bench_concurrency,max_tokens,cache_type_k,cache_type_v
10,thread-scaling,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,36,2048,1,1,128,f16,f16
11,thread-scaling,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,36,2048,1,1,128,f16,f16
12,thread-scaling,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,46,2048,1,1,128,f16,f16
13,thread-scaling,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,46,2048,1,1,128,f16,f16
14,thread-scaling,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,48,2048,1,1,128,f16,f16
15,thread-scaling,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,48,2048,1,1,128,f16,f16
16,concurrency,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,128,f16,f16
17,concurrency,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,128,f16,f16
18,concurrency,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,2,2,128,f16,f16
19,concurrency,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,2,2,128,f16,f16
20,concurrency,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,4,4,128,f16,f16
21,concurrency,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,4,4,128,f16,f16
22,concurrency,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,8,8,128,f16,f16
23,concurrency,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,8,8,128,f16,f16
24,concurrency,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,16,16,128,f16,f16
25,concurrency,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,16,16,128,f16,f16
26,context-length,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,512,1,1,128,f16,f16
27,context-length,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,512,1,1,128,f16,f16
28,context-length,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,1024,1,1,128,f16,f16
29,context-length,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,1024,1,1,128,f16,f16
30,context-length,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,128,f16,f16
31,context-length,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,128,f16,f16
32,context-length,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,4096,1,1,128,f16,f16
33,context-length,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,4096,1,1,128,f16,f16
34,decode-length,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,64,f16,f16
35,decode-length,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,64,f16,f16
36,decode-length,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,128,f16,f16
37,decode-length,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,128,f16,f16
38,decode-length,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,256,f16,f16
39,decode-length,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,256,f16,f16
40,decode-length,vanilla-openblas-fujitsu,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,512,f16,f16
41,decode-length,vanilla-blis,model-1-mandatory,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,24,2048,1,1,512,f16,f16
